75;195;199;109;land;false;desert;1
76;239;211;142;land;false;desert;1
77;105;214;239;land;false;forest;1
78;250;119;251;land;false;desert;1
79;161;211;223;land;false;forest;1
80;235;195;76;land;false;plains;1
81;244;213;112;land;false;forest;1
82;178;153;200;land;false;desert;1
83;253;64;250;land;false;plains;1
84;251;221;76;land;false;plains;1
85;132;208;224;land;false;forest;1
86;218;205;200;land;false;forest;1
87;221;208;210;land;true;forest;1
88;251;153;214;land;true;forest;1
89;231;235;141;land;false;desert;1
90;227;57;221;land;false;forest;1
91;157;182;175;land;false;forest;1
92;160;175;190;land;false;plains;1
93;230;254;218;land;false;mountain;1
94;245;147;186;land;false;mountain;1
95;227;168;131;land;false;plains;1
96;122;241;143;land;true;jungle;1
97;157;160;204;land;false;desert;1
98;244;86;189;land;false;desert;1
99;229;174;116;land;false;desert;1
100;193;138;170;land;false;forest;1
101;251;231;136;land;false;desert;1
102;239;236;34;land;false;forest;1
103;105;238;221;land;false;mountain;1
104;236;137;159;land;false;plains;1
105;176;212;235;land;false;desert;1
106;197;167;199;land;true;plains;1
107;129;221;226;land;false;desert;1
108;207;225;73;land;false;forest;1
109;241;189;242;land;false;forest;1
110;193;179;210;land;false;forest;1
111;190;250;82;land;false;forest;1
112;201;145;217;land;false;desert;1
113;242;232;35;land;false;desert;1
114;253;143;224;land;false;desert;1
115;236;139;164;land;false;plains;1
116;230;65;216;land;false;forest;1
117;179;103;251;land;true;mountain;1
118;113;249;183;land;false;plains;1
119;231;140;247;land;false;hills;1
120;236;197;234;land;false;desert;1
121;246;128;216;land;false;desert;1
122;210;88;232;land;false;desert;1
123;245;163;254;land;false;desert;1
124;193;246;223;land;false;plains;1
125;201;75;246;land;false;desert;1
126;151;234;224;land;false;forest;1
127;220;193;232;land;false;plains;1
128;196;153;251;land;false;plains;1
129;115;253;231;land;false;plains;1
130;203;242;104;land;false;mountain;1
131;179;225;165;land;false;forest;1
132;110;228;221;land;false;desert;1
133;43;210;251;land;false;forest;1
134;70;250;223;land;false;desert;1
135;243;73;192;land;false;jungle;1
136;197;226;81;land;false;desert;1
137;101;242;198;land;false;forest;1
138;185;136;253;land;false;forest;1
139;198;124;248;land;false;desert;1
140;176;121;221;land;false;plains;1
141;216;242;81;land;false;desert;1
142;87;241;216;land;false;forest;1
143;131;123;249;land;false;desert;1
144;169;101;250;land;false;hills;1
145;251;201;56;land;false;forest;1
146;219;163;173;land;true;forest;1
147;217;66;218;land;false;desert;1
148;253;153;95;land;false;plains;1
149;196;188;221;land;false;desert;1
150;132;173;208;land;false;desert;1
151;243;133;229;land;false;mountain;1
152;253;125;225;land;false;desert;1
153;159;252;106;land;false;desert;1
154;211;251;107;land;false;mountain;1
155;248;63;250;land;false;plains;1
156;229;240;48;land;false;plains;1
157;214;168;128;land;false;mountain;1
158;165;227;237;land;false;jungle;1
159;134;254;218;land;false;desert;1
160;236;188;132;land;false;desert;1
161;111;236;247;land;false;plains;1
162;241;232;168;land;false;desert;1
163;226;204;84;land;false;jungle;1
164;187;222;237;land;false;plains;1
165;241;137;203;land;false;desert;1
166;252;73;223;land;false;desert;1
167;116;226;236;land;false;desert;1
168;221;165;142;land;false;desert;1
169;224;176;135;land;false;plains;1
170;151;179;231;land;false;forest;1
171;242;80;254;land;false;forest;1
172;238;120;155;land;false;desert;1
173;222;247;181;land;true;forest;1
174;223;243;171;land;false;desert;1
175;228;138;203;land;false;desert;1
176;229;187;99;land;false;forest;1
177;121;246;201;land;false;desert;1
178;230;240;204;land;false;desert;1
179;253;249;61;land;false;plains;1
180;227;174;197;land;false;plains;1
181;232;195;142;land;false;mountain;1
182;137;249;233;land;false;forest;1
183;135;206;204;land;false;plains;1
184;192;233;215;land;false;desert;1
185;225;169;201;land;false;desert;1
186;196;199;211;land;false;desert;1
187;198;230;209;land;false;desert;1
188;173;94;246;land;false;hills;1
189;246;225;73;land;false;mountain;1
190;243;217;168;land;false;desert;1
191;198;207;116;land;false;mountain;1
192;105;241;166;land;false;mountain;1
193;229;110;221;land;false;mountain;1
194;168;202;169;land;false;forest;1
195;170;224;213;land;false;plains;1
196;245;195;109;land;false;desert;1
197;212;192;207;land;false;jungle;1
198;242;180;154;land;false;jungle;1
199;237;231;123;land;false;mountain;1
200;250;218;233;land;false;plains;1
201;181;216;154;land;false;forest;1
202;121;167;225;land;false;forest;1
203;241;204;197;land;false;plains;1
204;231;220;69;land;false;hills;1
205;213;153;169;land;false;plains;1
206;206;230;201;land;false;desert;1
207;235;184;100;land;false;plains;1
208;156;162;246;land;false;hills;1
209;230;105;202;land;true;forest;1
210;207;235;200;land;false;plains;1
211;246;206;212;land;false;hills;1
212;250;212;68;land;false;plains;1
213;216;128;210;land;false;jungle;1
214;206;186;192;land;false;forest;1
215;163;241;253;land;false;forest;1
216;143;168;243;land;false;forest;1
217;225;248;113;land;false;desert;1
218;228;221;109;land;false;desert;1
219;144;230;244;land;false;plains;1
220;241;143;153;land;false;forest;1
221;175;220;114;land;false;jungle;1
222;217;176;245;land;true;plains;1
223;205;163;243;land;false;forest;1
224;196;168;184;land;false;plains;1
225;162;170;237;land;false;marsh;1
226;234;168;106;land;false;forest;1
227;129;214;227;land;false;desert;1
228;197;206;209;land;false;plains;1
229;201;182;132;land;false;plains;1
230;225;96;237;land;false;plains;1
231;233;148;178;land;false;urban;1
232;243;60;209;land;false;forest;1
233;202;227;241;land;false;plains;1
234;115;201;248;land;false;desert;1
235;240;191;144;land;false;desert;1
236;72;239;221;land;false;desert;1
237;202;240;182;land;false;forest;1
238;161;228;112;land;false;desert;1
239;246;185;104;land;true;plains;1
240;181;213;243;land;false;mountain;1
241;74;209;234;land;false;desert;1
242;250;95;243;land;false;plains;1
243;208;154;219;land;false;desert;1
244;232;199;235;land;false;forest;1
245;120;229;191;land;false;hills;1
246;158;245;231;land;false;forest;1
247;247;128;206;land;false;forest;1
248;187;245;209;land;false;forest;1
249;173;199;155;land;false;plains;1
250;96;250;202;land;false;forest;1
251;166;204;162;land;false;desert;1
252;191;160;200;land;false;jungle;1
253;244;130;179;land;false;plains;1
254;221;205;201;land;false;desert;1
255;234;239;123;land;false;desert;1
256;125;208;203;land;false;plains;1
257;249;249;29;land;false;mountain;1
258;137;172;206;land;false;plains;1
259;184;106;238;land;false;desert;1
260;177;253;235;land;false;mountain;1
261;189;183;238;land;false;plains;1
262;220;142;192;land;false;forest;1
263;240;126;156;land;false;forest;1
264;187;227;100;land;false;plains;1
265;237;84;242;land;false;plains;1
266;246;113;164;land;false;plains;1
267;135;236;239;land;false;forest;1
268;207;202;235;land;false;mountain;1
269;230;190;111;land;false;forest;1
270;225;70;225;land;false;desert;1
271;227;209;148;land;false;plains;1
272;171;210;226;land;false;forest;1
273;182;130;230;land;false;forest;1
274;218;220;212;land;false;desert;1
275;71;209;235;land;false;desert;1
276;146;223;212;land;false;plains;1
277;77;191;240;land;false;desert;1
278;77;213;254;land;false;desert;1
279;193;115;196;land;false;desert;1
280;251;135;172;land;true;forest;1
281;250;68;197;land;false;forest;1
282;229;129;155;land;false;desert;1
283;192;169;223;land;false;forest;1
284;133;199;233;land;false;plains;1
285;220;223;236;land;false;marsh;1
286;175;169;236;land;false;forest;1
287;246;155;225;land;true;plains;1
288;192;181;194;land;false;forest;1
289;225;136;184;land;false;plains;1
290;230;198;106;land;false;desert;1
291;95;251;175;land;false;forest;1
292;113;248;193;land;false;hills;1
293;193;215;95;land;false;plains;1
294;229;142;130;land;false;mountain;1
295;227;232;199;land;false;forest;1
296;191;157;205;land;false;plains;1
297;63;214;250;land;false;desert;1
298;247;107;207;land;false;mountain;1
299;227;216;66;land;false;mountain;1
300;126;190;220;land;false;hills;1
301;201;140;234;land;false;mountain;1
302;140;227;190;land;false;plains;1
303;216;204;164;land;false;plains;1
304;186;241;85;land;false;plains;1
305;162;231;186;land;false;mountain;1
306;223;86;250;land;false;forest;1
307;148;148;223;land;false;forest;1
308;200;86;252;land;false;desert;1
309;207;122;212;land;false;desert;1
310;214;185;169;land;false;plains;1
311;191;246;209;land;false;desert;1
312;212;197;175;land;false;plains;1
313;245;201;194;land;false;desert;1
314;243;230;30;land;false;forest;1
315;219;203;143;land;false;plains;1
316;218;94;252;land;false;marsh;1
317;225;229;136;land;false;forest;1
318;229;127;196;land;false;forest;1
319;210;196;153;land;false;plains;1
320;103;252;157;land;false;desert;1
321;195;215;200;land;false;plains;1
322;192;158;161;land;false;hills;1
323;177;236;181;land;false;forest;1
324;234;250;241;land;false;plains;1
325;195;221;178;land;false;desert;1
326;130;179;253;land;false;plains;1
327;208;195;139;land;false;mountain;1
328;202;119;192;land;false;desert;1
329;169;174;226;land;false;desert;1
330;164;254;219;land;false;desert;1
331;160;187;241;land;false;forest;1
332;176;159;190;land;false;mountain;1
333;212;81;239;land;false;hills;1
334;177;249;235;land;true;plains;1
335;246;231;220;land;false;desert;1
336;97;249;172;land;true;plains;1
337;206;174;194;land;false;forest;1
338;172;157;218;land;false;forest;1
339;152;238;183;land;false;desert;1
340;203;146;242;land;false;mountain;1
341;219;206;249;land;false;mountain;1
342;157;207;161;land;false;forest;1
343;128;236;176;land;false;forest;1
344;198;180;177;land;false;plains;1
345;244;180;184;land;false;desert;1
346;233;178;91;land;false;forest;1
347;248;200;126;land;false;mountain;1
348;202;194;106;land;false;desert;1
349;239;105;166;land;false;hills;1
350;195;242;174;land;false;plains;1
351;194;191;234;land;false;desert;1
352;214;125;250;land;true;hills;1
353;204;140;204;land;false;forest;1
354;110;251;246;land;false;forest;1
355;130;156;234;land;false;desert;1
356;196;144;243;land;false;plains;1
357;163;218;126;land;false;desert;1
358;171;243;223;land;false;forest;1
359;189;83;245;land;false;desert;1
360;230;203;103;land;false;mountain;1
361;217;239;54;land;false;forest;1
362;223;62;221;land;false;desert;1
363;138;250;133;land;false;plains;1
364;237;252;131;land;false;plains;1
365;224;149;151;land;false;desert;1
366;207;233;168;land;false;forest;1
367;77;217;247;land;false;desert;1
368;245;148;171;land;false;desert;1
369;229;231;158;land;true;plains;1
370;219;140;216;land;false;plains;1
371;227;244;112;land;false;desert;1
372;225;116;199;land;false;forest;1
373;227;205;195;land;false;plains;1
374;223;160;244;land;false;plains;1
375;240;243;49;land;false;plains;1
376;195;253;186;land;false;forest;1
377;122;209;241;land;false;desert;1
378;206;241;195;land;false;plains;1
379;126;248;225;land;false;desert;1
380;167;231;155;land;false;desert;1
381;241;231;116;land;false;plains;1
382;250;252;70;land;false;plains;1
383;239;252;249;land;false;desert;1
384;168;206;217;land;false;forest;1
385;208;236;190;land;false;plains;1
386;210;149;202;land;false;plains;1
387;201;192;216;land;false;forest;1
388;123;213;189;land;false;plains;1
389;82;227;230;land;false;plains;1
390;170;199;233;land;false;marsh;1
391;252;209;163;land;false;forest;1
392;233;106;199;land;false;desert;1
393;135;183;227;land;false;forest;1
394;102;217;254;land;false;desert;1
395;239;183;152;land;false;plains;1
396;148;173;220;land;false;mountain;1
397;99;187;243;land;false;desert;1
398;176;225;139;land;false;desert;1
399;117;239;186;land;false;forest;1
400;232;193;106;land;false;desert;1
401;247;127;173;land;false;desert;1
402;194;239;70;land;false;plains;1
403;100;200;249;land;false;desert;1
404;124;219;196;land;false;desert;1
405;151;190;164;land;false;plains;1
406;163;253;85;land;false;forest;1
407;245;86;212;land;false;desert;1
408;221;149;148;land;false;desert;1
409;147;199;240;land;false;forest;1
410;56;218;251;land;false;desert;1
411;165;152;247;land;false;forest;1
412;175;185;154;land;false;desert;1
413;121;237;173;land;false;forest;1
414;170;142;241;land;false;plains;1
415;235;231;103;land;false;forest;1
416;239;150;158;land;false;desert;1
417;178;125;228;land;false;desert;1
418;253;111;185;land;false;forest;1
419;175;142;206;land;false;desert;1
420;226;108;245;land;false;desert;1
421;194;219;154;land;false;forest;1
422;149;237;250;land;true;desert;1
423;194;147;219;land;false;desert;1
424;243;41;219;land;true;mountain;1
425;111;173;240;land;true;plains;1
426;176;220;109;land;false;plains;1
427;210;206;128;land;false;hills;1
428;137;205;220;land;false;forest;1
429;213;223;185;land;false;forest;1
430;70;231;216;land;true;plains;1
431;197;160;251;land;false;plains;1
432;246;212;147;land;false;plains;1
433;253;224;57;land;false;desert;1
434;178;185;151;land;false;desert;1
435;185;244;178;land;false;desert;1
436;189;242;227;land;false;mountain;1
437;224;137;248;land;false;plains;1
438;177;173;246;land;false;mountain;1
439;138;245;183;land;false;desert;1
440;180;247;249;land;false;forest;1
441;245;246;23;land;false;forest;1
442;193;177;140;land;false;forest;1
443;232;191;195;land;false;forest;1
444;225;154;218;land;false;mountain;1
445;145;221;244;land;false;plains;1
446;172;145;237;land;false;desert;1
447;155;204;253;land;false;forest;1
448;211;183;202;land;false;plains;1
449;217;196;93;land;false;desert;1
450;118;174;233;land;false;plains;1
451;223;66;246;land;false;plains;1
452;221;136;191;land;false;hills;1
453;240;182;145;land;false;forest;1
454;243;177;172;land;false;mountain;1
455;154;219;240;land;false;mountain;1
456;163;177;162;land;false;mountain;1
457;253;197;173;land;false;forest;1
458;217;248;217;land;false;desert;1
459;150;171;205;land;false;forest;1
460;193;212;161;land;false;forest;1
461;114;178;229;land;false;forest;1
462;220;189;252;land;false;plains;1
463;129;246;254;land;false;plains;1
464;198;138;215;land;false;desert;1
465;149;245;226;land;false;plains;1
466;216;149;146;land;false;forest;1
467;218;62;229;land;false;desert;1
468;200;231;114;land;false;forest;1
469;212;153;202;land;false;desert;1
470;189;139;212;land;false;plains;1
471;168;177;190;land;false;plains;1
472;156;250;98;land;false;desert;1
473;119;148;251;land;false;forest;1
474;249;234;235;land;false;plains;1
475;204;125;179;land;false;forest;1
476;233;201;136;land;false;mountain;1
477;253;248;51;land;false;forest;1
478;217;176;191;land;false;forest;1
479;172;242;240;land;true;forest;1
480;96;192;222;land;false;desert;1
481;95;227;198;land;false;plains;1
482;217;164;154;land;false;forest;1
483;167;222;229;land;false;desert;1
484;132;216;191;land;false;desert;1
485;217;152;189;land;false;desert;1
486;240;119;144;land;false;desert;1
487;191;194;150;land;false;desert;1
488;192;182;217;land;false;desert;1
489;190;230;152;land;false;forest;1
490;242;254;252;land;false;plains;1
491;75;231;254;land;true;desert;1
492;234;137;183;land;false;forest;1
493;157;193;224;land;false;plains;1
494;186;82;244;land;false;forest;1
495;238;251;51;land;false;forest;1
496;108;216;254;land;false;forest;1
497;83;253;242;land;false;plains;1
498;218;133;248;land;false;plains;1
499;223;240;59;land;false;mountain;1
500;232;83;190;land;false;plains;1
501;184;201;197;land;false;plains;1
502;243;215;54;land;false;desert;1
503;242;252;53;land;false;desert;1
504;252;210;146;land;false;desert;1
505;95;228;207;land;false;plains;1
506;134;237;200;land;false;desert;1
507;237;13;251;land;false;plains;1
508;250;183;231;land;false;mountain;1
509;120;217;194;land;false;desert;1
510;234;217;66;land;false;forest;1
511;205;226;235;land;false;desert;1
512;55;232;233;land;false;mountain;1
513;208;246;68;land;false;forest;1
514;205;188;122;land;false;plains;1
515;61;199;246;land;false;forest;1
516;227;129;198;land;false;forest;1
517;125;128;251;land;true;jungle;1
518;193;247;190;land;false;desert;1
519;180;175;192;land;false;desert;1
520;246;220;87;land;false;mountain;1
521;173;173;189;land;true;forest;1
522;237;238;196;land;true;forest;1
523;120;247;167;land;false;mountain;1
524;117;243;241;land;false;plains;1
525;133;158;220;land;false;desert;1
526;158;226;207;land;false;plains;1
527;194;161;247;land;false;plains;1
528;72;223;231;land;false;plains;1
529;211;205;175;land;false;desert;1
530;222;214;82;land;false;desert;1
531;158;205;148;land;false;plains;1
532;175;170;225;land;false;hills;1
533;90;234;224;land;false;forest;1
534;240;240;104;land;false;forest;1
535;239;68;238;land;false;plains;1
536;165;189;166;land;false;forest;1
537;224;250;136;land;false;forest;1
538;182;214;158;land;true;forest;1
539;221;252;135;land;false;desert;1
540;227;252;72;land;false;forest;1
541;178;221;108;land;true;plains;1
542;245;211;205;land;false;plains;1
543;183;213;184;land;false;forest;1
544;254;100;248;land;false;mountain;1
545;197;231;158;land;false;plains;1
546;144;240;232;land;false;desert;1
547;250;157;201;land;false;hills;1
548;226;104;219;land;false;desert;1
549;215;100;227;land;false;forest;1
550;254;60;200;land;false;desert;1
551;236;196;89;land;false;desert;1
552;245;160;235;land;false;plains;1
553;182;111;223;land;false;plains;1
554;229;73;221;land;false;forest;1
555;162;226;202;land;false;forest;1
556;183;241;135;land;false;hills;1
557;154;175;213;land;false;mountain;1
558;208;165;236;land;false;mountain;1
559;249;250;94;land;false;desert;1
560;162;223;230;land;true;forest;1
561;213;237;211;land;false;forest;1
562;200;191;178;land;false;plains;1
563;184;246;172;land;false;desert;1
564;230;202;204;land;false;forest;1
565;198;153;234;land;true;forest;1
566;174;203;200;land;false;plains;1
567;202;165;248;land;false;plains;1
568;134;227;147;land;false;plains;1
569;166;195;192;land;false;desert;1
570;244;150;211;land;false;hills;1
571;245;204;214;land;false;hills;1
572;198;223;118;land;false;forest;1
573;150;162;192;land;false;plains;1
574;151;217;148;land;false;plains;1
575;252;163;225;land;false;plains;1
576;228;81;201;land;false;desert;1
577;213;218;106;land;false;hills;1
578;150;182;190;land;false;plains;1
579;178;132;233;land;false;desert;1
580;236;189;179;land;false;hills;1
581;147;194;217;land;false;plains;1
582;228;240;174;land;false;mountain;1
583;226;66;244;land;false;hills;1
584;219;175;204;land;false;plains;1
585;173;227;105;land;false;mountain;1
586;198;190;121;land;false;desert;1
587;177;249;226;land;false;plains;1
588;246;245;193;land;false;desert;1
589;249;123;228;land;false;forest;1
590;185;183;229;land;false;desert;1
591;84;213;204;land;false;forest;1
592;179;178;197;land;false;desert;1
593;239;168;134;land;true;forest;1
594;251;196;241;land;false;mountain;1
595;220;250;69;land;false;mountain;1
596;216;105;207;land;false;desert;1
597;194;210;254;land;false;desert;1
598;192;108;247;land;false;desert;1
599;226;69;209;land;false;desert;1
600;118;150;248;land;false;desert;1
601;222;202;113;land;false;desert;1
602;85;176;245;land;false;desert;1
603;224;87;223;land;false;plains;1
604;158;208;211;land;false;desert;1
605;243;238;235;land;false;desert;1
606;228;180;183;land;false;forest;1
607;172;212;150;land;false;desert;1
608;231;148;136;land;false;desert;1
609;210;244;132;land;false;mountain;1
610;217;239;87;land;false;mountain;1
611;160;156;196;land;false;plains;1
612;225;213;223;land;false;forest;1
613;124;240;202;land;false;desert;1
614;212;225;197;land;false;hills;1
615;156;98;250;land;false;desert;1
616;72;245;225;land;false;desert;1
617;136;186;192;land;false;desert;1
618;203;160;186;land;false;desert;1
619;233;188;90;land;false;forest;1
620;55;254;197;land;false;hills;1
621;252;138;183;land;false;desert;1
622;146;223;156;land;false;desert;1
623;217;246;73;land;false;desert;1
624;245;75;229;land;false;forest;1
625;127;228;157;land;false;plains;1
626;149;119;242;land;false;desert;1
627;236;235;233;land;false;forest;1
628;92;204;243;land;false;desert;1
629;250;183;199;land;false;forest;1
630;129;253;157;land;false;desert;1
631;193;168;250;land;false;forest;1
632;188;187;170;land;false;desert;1
633;68;247;233;land;false;mountain;1
634;210;190;249;land;false;forest;1
635;236;183;204;land;false;forest;1
636;189;207;171;land;false;desert;1
637;152;203;247;land;false;mountain;1
638;217;206;182;land;false;forest;1
639;243;170;105;land;false;forest;1
640;230;78;248;land;false;desert;1
641;208;165;217;land;true;forest;1
642;238;182;162;land;false;marsh;1
643;227;158;221;land;false;mountain;1
644;235;187;122;land;false;desert;1
645;85;246;198;land;false;desert;1
646;197;202;172;land;false;mountain;1
647;245;201;146;land;false;plains;1
648;217;207;251;land;false;plains;1
649;209;240;145;land;false;plains;1
650;131;181;249;land;false;mountain;1
651;183;167;171;land;false;desert;1
652;189;169;166;land;false;plains;1
653;253;200;68;land;false;forest;1
654;145;149;239;land;false;plains;1
655;214;232;168;land;false;desert;1
656;205;204;94;land;false;desert;1
657;102;202;232;land;false;mountain;1
658;234;118;151;land;false;mountain;1
659;250;124;185;land;true;forest;1
660;211;147;229;land;false;plains;1
661;135;193;251;land;false;plains;1
662;187;193;219;land;false;plains;1
663;245;150;229;land;false;forest;1
664;199;210;148;land;false;forest;1
665;243;22;243;land;false;desert;1
666;251;69;220;land;false;desert;1
667;205;236;204;land;false;plains;1
668;208;241;238;land;false;plains;1
669;182;117;211;land;false;forest;1
670;129;162;212;land;false;plains;1
671;244;232;153;land;false;plains;1
672;219;213;150;land;false;forest;1
673;156;196;193;land;false;forest;1
674;83;252;223;land;false;hills;1
675;204;209;185;land;false;forest;1
676;211;247;155;land;false;forest;1
677;198;232;185;land;false;plains;1
678;233;204;82;land;false;plains;1
679;245;147;128;land;false;mountain;1
680;208;245;78;land;false;desert;1
681;133;163;240;land;false;desert;1
682;175;241;225;land;false;plains;1
683;130;196;240;land;false;desert;1
684;182;212;223;land;false;desert;1
685;219;141;253;land;false;plains;1
686;192;199;132;land;false;forest;1
687;237;154;151;land;false;mountain;1
688;247;220;155;land;false;forest;1
689;172;215;140;land;false;marsh;1
690;221;199;230;land;false;plains;1
691;233;201;106;land;false;desert;1
692;242;231;115;land;false;forest;1
693;159;130;235;land;false;desert;1
694;186;187;163;land;false;plains;1
695;71;234;214;land;false;plains;1
696;179;250;241;land;false;hills;1
697;175;172;185;land;false;desert;1
698;79;248;181;land;false;forest;1
699;230;253;36;land;false;mountain;1
700;202;145;238;land;false;plains;1
701;201;253;87;land;false;desert;1
702;84;230;244;land;false;forest;1
703;250;79;186;land;false;desert;1
704;166;217;239;land;false;desert;1
705;222;203;207;land;false;forest;1
706;211;223;97;land;false;forest;1
707;253;194;189;land;false;forest;1
708;250;208;118;land;false;desert;1
709;237;200;100;land;false;jungle;1
710;239;144;212;land;false;mountain;1
711;245;214;138;land;false;desert;1
712;173;86;254;land;false;desert;1
713;205;226;182;land;true;jungle;1
714;118;228;212;land;false;plains;1
715;144;229;187;land;true;urban;1
716;175;103;249;land;false;plains;1
717;130;200;212;land;true;forest;1
718;216;184;150;land;false;mountain;1
719;194;250;127;land;false;forest;1
720;147;245;251;land;false;forest;1
721;185;202;200;land;false;forest;1
722;231;129;201;land;false;plains;1
723;115;202;219;land;false;desert;1
724;243;125;156;land;false;forest;1
725;208;216;100;land;false;forest;1
726;155;188;158;land;false;plains;1
727;223;229;67;land;false;desert;1
728;234;245;103;land;false;forest;1
729;193;220;145;land;false;desert;1
730;184;219;188;land;false;jungle;1
731;236;229;151;land;false;forest;1
732;246;218;41;land;false;desert;1
733;209;163;144;land;false;hills;1
734;254;244;154;land;false;desert;1
735;250;159;228;land;false;forest;1
736;248;193;201;land;false;forest;1
737;132;226;226;land;false;desert;1
738;185;238;214;land;false;desert;1
739;216;228;100;land;false;desert;1
740;229;180;135;land;false;forest;1
741;218;170;224;land;false;mountain;1
742;194;130;181;land;false;desert;1
743;152;162;217;land;false;desert;1
744;148;240;178;land;false;plains;1
745;209;195;100;land;false;mountain;1
746;193;215;125;land;false;jungle;1
747;190;140;187;land;false;hills;1
748;203;194;157;land;false;forest;1
749;118;221;247;land;false;forest;1
750;248;205;125;land;false;plains;1
751;144;164;197;land;false;desert;1
752;242;113;227;land;false;desert;1
753;177;250;127;land;false;desert;1
754;220;199;189;land;false;mountain;1
755;111;216;211;land;false;desert;1
756;98;245;210;land;false;hills;1
757;105;240;159;land;false;desert;1
758;84;244;194;land;false;forest;1
759;171;186;189;land;false;forest;1
760;202;219;132;land;false;plains;1
761;251;65;204;land;false;desert;1
762;107;177;238;land;false;mountain;1
763;114;229;215;land;false;plains;1
764;250;177;192;land;false;plains;1
765;254;180;156;land;false;plains;1
766;197;166;216;land;false;desert;1
767;168;216;178;land;false;desert;1
768;219;118;181;land;false;desert;1
769;244;186;130;land;true;plains;1
770;215;213;160;land;false;plains;1
771;244;232;191;land;false;forest;1
772;185;194;238;land;false;plains;1
773;210;155;156;land;true;forest;1
774;235;239;188;land;false;plains;1
775;206;174;150;land;true;forest;1
776;109;232;204;land;false;plains;1
777;244;82;243;land;false;hills;1
778;64;230;244;land;false;mountain;1
779;208;229;232;land;false;jungle;1
780;111;192;241;land;false;plains;1
781;167;99;252;land;false;plains;1
782;242;160;121;land;false;forest;1
783;229;172;123;land;false;desert;1
784;221;230;217;land;false;desert;1
785;250;242;29;land;false;forest;1
786;211;193;180;land;false;forest;1
787;252;250;205;land;false;plains;1
788;215;206;245;land;false;desert;1
789;149;214;178;land;false;forest;1
790;139;217;247;land;false;plains;1
791;214;117;209;land;false;forest;1
792;242;217;235;land;false;mountain;1
793;236;198;176;land;false;plains;1
794;197;158;221;land;false;plains;1
795;218;164;188;land;false;desert;1
796;147;195;182;land;false;plains;1
797;105;191;240;land;true;forest;1
798;129;154;231;land;false;plains;1
799;232;121;235;land;false;hills;1
800;226;179;249;land;false;forest;1
801;190;152;220;land;false;mountain;1
802;221;173;207;land;false;plains;1
803;231;185;117;land;false;forest;1
804;234;164;186;land;false;desert;1
805;197;213;176;land;false;forest;1
806;242;236;107;land;false;mountain;1
807;254;56;197;land;false;plains;1
808;187;201;241;land;false;plains;1
809;168;216;134;land;false;forest;1
810;230;220;130;land;false;hills;1
811;154;158;198;land;false;plains;1
812;210;170;193;land;false;plains;1
813;241;222;100;land;false;desert;1
814;235;225;45;land;false;hills;1
815;158;226;175;land;false;desert;1
816;250;107;186;land;false;desert;1
