3;bunker;2699.00;9.70;203.00;3.81;0
3;bunker;2544.00;9.70;141.00;5.02;0
3;bunker;2058.00;9.70;51.00;2.86;0
3;bunker;2705.00;9.70;224.00;0.70;0
3;bunker;1993.00;9.70;127.00;0.80;0
3;bunker;2102.00;9.70;76.00;4.93;0
3;bunker;2694.00;9.70;189.00;1.31;0
3;bunker;2635.00;10.48;210.00;5.43;0
3;bunker;2079.00;9.70;180.00;5.54;0
3;bunker;2296.00;9.70;138.00;3.37;0
3;bunker;2018.00;11.50;132.00;6.04;0
3;bunker;2538.00;10.43;117.00;2.42;0
3;bunker;2388.00;9.70;49.00;3.98;0
3;bunker;2042.00;9.75;112.00;1.82;0
3;bunker;2014.00;9.70;111.00;4.49;0
3;bunker;2683.00;9.70;214.00;6.04;0
3;bunker;1977.00;9.70;187.00;3.88;0
3;bunker;2648.00;11.38;184.00;5.09;0
3;bunker;2517.00;9.70;126.00;2.93;0
3;bunker;2424.00;9.70;64.00;4.49;0
3;bunker;2668.00;9.70;241.00;0.87;0
3;bunker;2592.00;9.70;212.00;3.54;0
3;bunker;2104.00;9.70;79.00;1.38;0
3;bunker;2440.00;9.70;86.00;2.93;0
3;bunker;2014.00;9.70;98.00;5.60;0
3;bunker;2048.00;9.70;186.00;3.44;0
3;bunker;2654.00;10.75;175.00;6.11;0
3;bunker;2108.00;9.70;29.00;1.38;0
3;bunker;2042.00;9.70;71.00;4.05;0
3;bunker;2069.00;10.53;149.00;1.88;0
3;bunker;2092.00;9.70;160.00;1.99;0
3;bunker;2091.00;9.70;141.00;6.11;0
3;bunker;2673.00;10.60;195.00;2.49;0
3;bunker;2011.00;10.55;129.00;5.16;0
3;bunker;2218.00;9.50;105.00;0.43;0
3;bunker;2529.00;9.80;94.00;4.56;0
3;bunker;2638.00;9.70;267.00;0.94;0
3;bunker;2408.00;9.70;30.00;3.60;0
3;bunker;2456.00;9.70;77.00;0.34;0
3;bunker;2641.00;9.90;179.00;3.00;0
3;bunker;2566.00;9.70;168.00;5.67;0
3;bunker;2068.00;9.70;89.00;2.05;0
3;bunker;2542.00;9.70;172.00;5.06;0
3;bunker;2531.00;9.80;110.00;6.28;0
3;bunker;2539.00;9.70;164.00;4.12;0
3;bunker;1990.00;9.70;142.00;0.50;0
3;bunker;2325.00;9.50;98.00;2.05;0
3;bunker;2055.00;9.70;57.00;6.18;0
3;bunker;2675.00;9.70;223.00;2.56;0
3;bunker;2632.00;9.95;204.00;4.12;0
3;bunker;2047.00;10.40;147.00;0.50;0
3;bunker;2131.00;9.70;31.00;4.62;0
3;bunker;2028.00;9.70;66.00;5.83;0
3;bunker;2026.00;10.38;168.00;2.56;0
3;bunker;2089.00;9.75;127.00;5.23;0
3;bunker;2022.00;9.70;81.00;1.61;0
3;bunker;2658.00;9.70;289.00;4.28;0
3;bunker;1961.00;9.70;210.00;1.01;0
3;bunker;2128.00;9.70;20.00;5.13;0
3;bunker;2692.00;9.75;170.00;0.06;0
3;bunker;2140.00;9.70;21.00;4.18;0
3;bunker;1945.00;9.70;206.00;5.74;0
3;bunker;1968.00;9.88;168.00;2.12;0
3;bunker;2201.00;9.70;89.00;4.79;0
3;bunker;1939.00;9.80;216.00;1.52;0
3;bunker;2137.00;9.93;76.00;2.73;0
3;bunker;2219.00;9.70;99.00;0.57;0
3;bunker;2669.00;9.70;265.00;3.24;0
3;coastal_bunker;2101.00;9.70;132.00;1.18;0
3;coastal_bunker;2499.00;9.50;123.00;-2.18;0
3;coastal_bunker;2110.00;9.70;74.00;1.31;0
3;coastal_bunker;2574.00;9.70;185.00;-2.93;0
3;coastal_bunker;2092.00;9.70;167.00;-4.21;0
3;coastal_bunker;1945.00;9.50;203.00;0.00;0
3;coastal_bunker;2418.00;9.70;51.00;-1.86;0
3;coastal_bunker;2694.00;9.50;236.00;-4.19;0
3;coastal_bunker;2045.00;9.50;56.00;-0.79;0
3;coastal_bunker;2075.00;9.50;41.00;-0.20;0
3;coastal_bunker;2540.00;9.70;174.00;-1.93;0
3;coastal_bunker;2677.00;9.70;166.00;0.43;0
3;coastal_bunker;2123.00;9.50;15.00;-0.24;0
3;coastal_bunker;2465.00;9.50;106.00;-3.52;0
3;coastal_bunker;2680.00;9.50;247.00;-4.60;0
3;coastal_bunker;2392.00;9.50;52.00;-3.29;0
3;coastal_bunker;1964.00;9.50;203.00;-1.39;0
3;coastal_bunker;2636.00;9.70;265.00;-2.36;0
3;coastal_bunker;2526.00;9.50;157.00;-2.45;0
3;coastal_bunker;2052.00;9.70;205.00;-3.49;0
3;coastal_bunker;2730.00;9.50;200.00;-0.20;0
3;coastal_bunker;2700.00;9.50;194.00;0.71;0
3;coastal_bunker;2511.00;9.50;141.00;-3.02;0
3;coastal_bunker;2067.00;9.70;188.00;-3.27;0
3;coastal_bunker;2132.00;9.70;48.00;-4.62;0
3;coastal_bunker;2658.00;9.70;271.00;-3.71;0
3;coastal_bunker;2652.00;9.50;289.00;-1.57;0
3;coastal_bunker;2218.00;9.50;100.00;-1.57;0
3;coastal_bunker;1983.00;9.50;148.00;-1.57;0
3;coastal_bunker;2110.00;9.50;23.00;-0.12;0
3;coastal_bunker;2427.00;9.70;91.00;-1.82;0
3;coastal_bunker;2000.00;9.50;106.00;-0.12;0
3;coastal_bunker;2105.00;9.70;92.00;1.41;0
3;coastal_bunker;2698.00;9.50;225.00;-2.36;0
3;coastal_bunker;2627.00;9.50;254.00;-2.03;0
3;coastal_bunker;1961.00;9.50;206.00;-0.54;0
3;coastal_bunker;2076.00;9.70;184.00;-3.14;0
3;coastal_bunker;2136.00;9.70;41.00;-4.07;0
3;coastal_bunker;2007.00;9.50;101.00;-1.57;0
3;coastal_bunker;2061.00;9.50;48.00;-0.64;0
3;coastal_bunker;2723.00;9.50;175.00;1.57;0
3;coastal_bunker;2595.00;9.70;215.00;-2.30;0
3;coastal_bunker;2419.00;9.50;55.00;-1.77;0
3;coastal_bunker;2100.00;9.70;126.00;1.25;0
3;coastal_bunker;2289.00;9.50;133.00;-0.54;0
3;coastal_bunker;2701.00;9.70;187.00;1.45;0
3;coastal_bunker;2041.00;9.70;208.00;-3.46;0
3;coastal_bunker;2105.00;9.70;82.00;-4.57;0
3;coastal_bunker;2136.00;9.50;22.00;-0.32;0
3;coastal_bunker;2666.00;9.50;267.00;0.00;0
3;coastal_bunker;2615.00;9.50;241.00;-1.72;0
3;coastal_bunker;2323.00;9.50;94.00;-1.57;0
3;coastal_bunker;2200.00;9.50;84.00;-1.57;0
3;coastal_bunker;2369.00;9.70;50.00;-2.68;0
3;coastal_bunker;2590.00;9.70;213.00;-2.80;0
3;coastal_bunker;2396.00;9.70;46.00;-3.08;0
3;coastal_bunker;2406.00;9.50;46.00;-2.31;0
3;coastal_bunker;2552.00;9.70;180.00;-2.36;0
3;coastal_bunker;2001.00;9.50;105.00;-1.05;0
3;coastal_bunker;2220.00;9.70;105.00;-3.61;0
3;coastal_bunker;2135.00;9.73;78.00;-1.57;0
3;coastal_bunker;1938.00;9.55;215.00;-1.57;0
3;coastal_bunker;1965.00;9.50;171.00;-1.57;0
3;coastal_bunker;2022.00;9.50;78.00;-0.67;0
3;coastal_bunker;2483.00;9.50;111.00;-2.55;0
3;coastal_bunker;2020.00;9.50;72.00;-0.82;0
3;coastal_bunker;1975.00;9.50;168.00;-0.79;0
3;coastal_bunker;2039.00;9.50;62.00;-0.72;0
3;dockyard;2114.00;9.70;17.00;-0.12;0
3;anti_air_building;2486.00;9.70;96.00;4.72;0
3;anti_air_building;2651.00;10.10;196.00;1.46;0
3;anti_air_building;2032.00;11.50;108.00;4.12;0
3;synthetic_refinery;2504.00;9.70;97.00;0.50;0
3;fuel_silo;2549.00;10.53;94.00;3.17;0
3;radar_station;1937.00;9.50;215.00;6.00;0
3;rocket_site;2662.00;9.90;236.00;2.57;0
3;nuclear_reactor;2502.00;9.70;92.00;5.23;0
4;arms_factory;2661.00;9.70;101.00;5.73;0
4;arms_factory;2654.00;9.70;129.00;0.65;0
4;arms_factory;2663.00;9.70;16.00;4.78;0
4;arms_factory;2897.00;9.70;33.00;0.06;0
4;arms_factory;1796.00;9.70;110.00;4.18;0
4;arms_factory;2589.00;10.18;18.00;0.56;0
4;industrial_complex;1943.00;11.35;27.00;2.12;0
4;industrial_complex;1928.00;9.70;3.00;6.24;0
4;industrial_complex;2614.00;12.70;87.00;1.17;0
4;industrial_complex;2627.00;9.70;6.00;5.29;0
4;industrial_complex;2636.00;9.70;103.00;0.57;0
4;industrial_complex;1993.00;9.70;26.00;3.23;0
4;air_base;2663.00;9.70;19.00;5.89;0
4;naval_base;1837.00;9.50;87.00;-0.14;17093
4;naval_base;2825.00;9.50;17.00;0.46;15888
4;naval_base;3077.00;10.20;43.00;-1.11;18204
4;naval_base;2697.00;9.70;29.00;0.24;16380
4;naval_base;2001.00;9.50;40.00;-1.89;17448
4;naval_base;2856.00;9.98;39.00;-4.55;16867
4;naval_base;2850.00;9.50;16.00;0.00;17241
4;naval_base;3081.00;9.50;21.00;-2.42;18204
4;naval_base;2978.00;9.50;67.00;-3.02;15294
4;naval_base;2003.00;9.70;36.00;-3.05;17448
4;naval_base;1797.00;9.50;108.00;-0.46;17578
4;naval_base;2040.00;9.50;27.00;1.57;17687
4;naval_base;1941.00;9.70;84.00;-3.68;15346
4;naval_base;1889.00;9.70;123.00;-3.73;15648
4;naval_base;2694.00;9.50;84.00;0.98;16121
4;naval_base;1916.00;9.70;94.00;-3.46;18184
4;naval_base;2932.00;9.73;32.00;-3.39;15957
4;naval_base;3099.00;9.50;52.00;0.93;16258
4;naval_base;1780.00;9.70;157.00;-3.79;17131
4;naval_base;3110.00;9.70;26.00;1.35;18205
4;naval_base;1899.00;9.70;106.00;-3.73;18184
4;naval_base;1823.00;9.50;30.00;1.05;18200
4;naval_base;3116.00;9.70;82.00;-0.69;16940
4;naval_base;1876.00;9.70;133.00;1.49;15648
4;naval_base;1980.00;9.70;54.00;-3.37;17448
4;naval_base;1923.00;9.65;17.00;-0.20;18206
4;naval_base;1873.00;9.50;51.00;-1.05;17376
4;naval_base;1880.00;9.70;124.00;-4.07;15648
4;naval_base;1975.00;9.50;54.00;-4.14;18193
4;naval_base;2790.00;10.20;16.00;0.69;15888
4;naval_base;2061.00;9.70;7.00;-4.39;17687
4;naval_base;1826.00;9.50;148.00;-3.28;18167
4;naval_base;1770.00;9.50;135.00;-2.29;18164
4;naval_base;2942.00;9.70;36.00;-2.45;15957
4;naval_base;2345.00;9.50;47.00;-3.25;17207
4;naval_base;1902.00;9.50;27.00;-0.36;18206
4;naval_base;1810.00;9.70;145.00;-3.27;18167
4;naval_base;2914.00;9.70;35.00;-2.90;16997
4;naval_base;2346.00;9.50;50.00;-2.55;17207
4;naval_base;1949.00;9.70;78.00;-3.14;15346
4;naval_base;1852.00;9.50;70.00;-0.67;17093
4;naval_base;2057.00;9.50;18.00;-2.11;17687
4;naval_base;1881.00;9.50;33.00;-0.14;17157
4;naval_base;2958.00;9.98;22.00;0.17;17079
4;naval_base;2837.00;9.50;18.00;-0.28;15888
4;naval_base;2044.00;9.70;22.00;-3.52;17687
4;naval_base;2956.00;9.70;46.00;-2.36;15957
4;naval_base;1819.00;9.50;90.00;-0.43;17578
4;naval_base;2678.00;9.70;118.00;-4.33;16756
4;naval_base;2775.00;9.50;7.00;-1.57;16889
4;naval_base;1966.00;9.70;68.00;-4.47;18193
4;naval_base;1924.00;9.50;7.00;-1.71;18206
4;naval_base;1791.00;9.50;112.00;-0.23;17578
4;naval_base;3107.00;9.70;43.00;-2.21;16258
4;naval_base;1862.00;9.50;60.00;-0.52;17376
4;naval_base;2944.00;9.50;16.00;0.20;18224
4;naval_base;2902.00;9.70;35.00;-3.36;16997
4;naval_base;2681.00;9.70;14.00;1.17;16380
4;naval_base;3132.00;9.50;9.00;1.13;16954
4;naval_base;2813.00;9.70;50.00;-3.73;16407
4;naval_base;1926.00;9.50;14.00;-0.38;18206
4;naval_base;2866.00;9.70;38.00;-3.68;16867
4;naval_base;2916.00;9.53;13.00;-0.38;15368
4;naval_base;2334.00;9.70;14.00;-2.45;17537
4;naval_base;1840.00;9.50;85.00;-0.56;17093
4;naval_base;1764.00;9.50;164.00;-1.57;18164
4;naval_base;2686.00;9.50;160.00;-1.57;17062
4;naval_base;2680.00;9.50;155.00;-1.57;17062
4;naval_base;2686.00;9.50;136.00;-1.57;16756
4;naval_base;2679.00;9.50;127.00;-1.57;16756
4;naval_base;3071.00;9.50;32.00;-1.57;18204
4;naval_base;1857.00;9.50;28.00;-1.82;18200
4;naval_base;3077.00;9.80;27.00;-1.57;18204
4;naval_base;2148.00;9.70;11.00;-1.89;18219
4;naval_base;2131.00;9.70;7.00;-1.57;17429
4;naval_base;2109.00;9.50;5.00;-1.57;17429
4;naval_base;2139.00;9.50;2.00;-1.57;18219
4;bunker;2846.00;9.90;39.00;4.18;0
4;bunker;2634.00;10.88;108.00;4.28;0
4;bunker;2055.00;9.70;6.00;2.12;0
4;bunker;2620.00;12.28;78.00;4.79;0
4;bunker;1956.00;10.65;24.00;1.17;0
4;bunker;2579.00;9.80;35.00;4.18;0
4;bunker;1855.00;12.88;105.00;0.57;0
4;bunker;2617.00;10.57;109.00;4.69;0
4;bunker;2583.00;11.20;68.00;5.90;0
4;bunker;1933.00;12.30;52.00;2.63;0
4;bunker;1939.00;10.48;11.00;5.30;0
4;bunker;2642.00;9.70;46.00;1.68;0
4;bunker;2686.00;9.70;74.00;4.34;0
4;bunker;1810.00;14.15;131.00;1.07;0
4;bunker;1935.00;12.55;35.00;2.29;0
4;bunker;1826.00;12.32;117.00;0.13;0
4;bunker;1879.00;9.70;50.00;4.25;0
4;bunker;2642.00;9.70;154.00;4.35;0
4;bunker;2423.00;9.70;21.00;2.19;0
4;bunker;1864.00;9.70;128.00;4.85;0
4;bunker;2003.00;9.70;33.00;0.13;0
4;bunker;2023.00;9.70;27.00;2.80;0
4;bunker;2026.00;9.70;8.00;0.63;0
4;bunker;2975.00;9.75;56.00;3.30;0
4;bunker;2511.00;10.10;18.00;4.86;0
4;bunker;2564.00;13.00;45.00;1.24;0
4;bunker;2352.00;9.70;52.00;5.37;0
4;bunker;2821.00;11.82;42.00;1.75;0
4;bunker;2693.00;9.70;54.00;3.30;0
4;bunker;1922.00;9.70;90.00;1.14;0
4;bunker;2920.00;10.15;18.00;2.35;0
4;bunker;2639.00;10.03;68.00;0.19;0
4;bunker;1901.00;11.75;59.00;1.75;0
4;bunker;1927.00;9.70;6.00;4.42;0
4;bunker;2681.00;9.70;38.00;0.80;0
4;bunker;1851.00;16.77;91.00;3.81;0
4;bunker;2715.00;9.70;31.00;5.02;0
4;bunker;1920.00;9.73;72.00;2.86;0
4;bunker;2530.00;10.05;4.00;0.70;0
4;bunker;2632.00;9.82;159.00;0.80;0
4;bunker;2622.00;9.82;165.00;4.93;0
4;bunker;2659.00;9.70;61.00;1.31;0
4;bunker;2366.00;9.70;5.00;5.43;0
4;bunker;1910.00;11.55;38.00;5.54;0
4;bunker;1959.00;9.70;21.00;3.37;0
4;bunker;2635.00;9.70;19.00;6.04;0
4;bunker;1805.00;9.70;41.00;2.42;0
4;bunker;2592.00;11.48;83.00;3.98;0
4;bunker;2868.00;10.60;35.00;1.82;0
4;bunker;1965.00;9.70;48.00;4.49;0
4;bunker;2614.00;11.35;132.00;6.04;0
4;bunker;1871.00;13.03;91.00;3.88;0
4;bunker;2590.00;10.62;41.00;5.09;0
4;bunker;1877.00;10.53;84.00;2.93;0
4;bunker;1892.00;9.70;95.00;4.49;0
4;bunker;2804.00;9.70;32.00;0.87;0
4;bunker;1889.00;9.70;46.00;3.54;0
4;bunker;1859.00;12.40;99.00;1.38;0
4;bunker;2669.00;9.70;7.00;2.93;0
4;bunker;1954.00;9.70;65.00;5.60;0
4;bunker;2679.00;9.70;16.00;3.44;0
4;bunker;1914.00;10.40;72.00;6.11;0
4;bunker;3127.00;9.85;53.00;1.38;0
4;bunker;2962.00;9.85;40.00;4.05;0
4;bunker;1787.00;9.70;154.00;1.88;0
4;bunker;1981.00;9.70;31.00;1.99;0
4;bunker;1953.00;9.70;71.00;6.11;0
4;bunker;3097.00;10.00;68.00;2.49;0
4;bunker;2660.00;9.70;115.00;5.16;0
4;bunker;1882.00;12.55;87.00;0.43;0
4;bunker;1980.00;9.70;13.00;4.56;0
4;bunker;2429.00;9.70;12.00;0.94;0
4;bunker;2351.00;9.70;14.00;3.60;0
4;bunker;2539.00;9.95;28.00;0.34;0
4;bunker;2482.00;9.70;29.00;3.00;0
4;bunker;1887.00;10.68;61.00;5.67;0
4;bunker;2011.00;9.70;26.00;2.05;0
4;bunker;2477.00;9.70;7.00;5.06;0
4;bunker;2495.00;9.70;7.00;6.28;0
4;bunker;2605.00;10.95;116.00;4.12;0
4;bunker;2367.00;9.70;18.00;0.50;0
4;bunker;1821.00;9.70;141.00;2.05;0
4;bunker;1942.00;9.70;62.00;6.18;0
4;bunker;3099.00;9.70;36.00;2.56;0
4;bunker;1923.00;12.65;31.00;4.12;0
4;bunker;2948.00;10.93;20.00;0.50;0
4;bunker;1838.00;9.70;143.00;4.62;0
4;bunker;2866.00;10.68;24.00;5.83;0
4;bunker;2450.00;9.70;20.00;2.56;0
4;bunker;1898.00;10.62;49.00;5.23;0
4;bunker;2678.00;9.70;90.00;1.61;0
4;bunker;2348.00;9.70;40.00;4.28;0
4;bunker;1926.00;12.35;55.00;1.01;0
4;bunker;1885.00;9.70;122.00;5.13;0
4;bunker;2387.00;9.70;12.00;0.06;0
4;bunker;2364.00;9.70;32.00;4.18;0
4;bunker;3124.00;9.70;99.00;5.74;0
4;bunker;2906.00;9.85;33.00;2.12;0
4;bunker;2963.00;11.25;36.00;4.79;0
4;bunker;1800.00;9.70;112.00;1.52;0
4;bunker;1860.00;12.15;75.00;2.73;0
4;bunker;2603.00;10.48;22.00;0.57;0
4;bunker;2530.00;11.05;35.00;3.24;0
4;bunker;3082.00;9.98;38.00;4.79;0
4;bunker;2015.00;9.70;36.00;2.63;0
4;bunker;1845.00;11.62;103.00;5.30;0
4;bunker;3087.00;10.07;57.00;1.68;0
4;bunker;2648.00;9.70;27.00;3.24;0
4;bunker;2066.00;9.70;9.00;1.08;0
4;bunker;1842.00;11.57;119.00;3.74;0
4;bunker;3091.00;9.85;8.00;0.13;0
4;bunker;1829.00;10.45;102.00;1.68;0
4;bunker;1823.00;9.70;101.00;5.81;0
4;bunker;2794.00;10.25;19.00;0.74;0
4;bunker;2850.00;11.18;32.00;3.75;0
4;bunker;2914.00;9.70;32.00;0.13;0
4;bunker;2037.00;9.70;15.00;2.80;0
4;bunker;1880.00;9.90;73.00;0.63;0
